,version,id,key,name,HardCCs,Top,Jungle,Mid,ADC,Support,title,blurb,Tag1,Tag2,partype,info.attack,info.defense,info.magic,info.difficulty,image.full,image.sprite,image.group,image.x,image.y,image.w,image.h,stats.hp,stats.hpperlevel,stats.mp,stats.mpperlevel,stats.movespeed,stats.armor,stats.armorperlevel,stats.spellblock,stats.spellblockperlevel,stats.attackrange,stats.hpregen,stats.hpregenperlevel,stats.mpregen,stats.mpregenperlevel,stats.crit,stats.critperlevel,stats.attackdamage,stats.attackdamageperlevel,stats.attackspeedperlevel,stats.attackspeed,Runes0,Items0,Spells0,Allies0,Counters0,Runes1,Items1,Spells1,Allies1,Counters1,Runes2,Items2,Spells2,Allies2,Counters2,win_rate,pick_rate,ban_rate,pick_ban_rate,average_KDA,duration0-20_total,duration0-20_wins,duration0-20_winrate,duration20-25_total,duration20-25_wins,duration20-25_winrate,duration25-30_total,duration25-30_wins,duration25-30_winrate,duration30-35_total,duration30-35_wins,duration30-35_winrate,duration35+_total,duration35+_wins,duration35+_winrate,Allies0_winrate,Allies0_samples,Allies1_winrate,Allies1_samples,Allies2_winrate,Allies2_samples,Counters0_winrate,Counters0_samples,Counters1_winrate,Counters1_samples,Counters2_winrate,Counters2_samples
118,9.22.1,Tristana,18,Tristana,TRUE,,,TRUE,TRUE,,the Yordle Gunner,"While many other yordles channel their energy into discovery, invention, or just plain mischief-making, Tristana was always inspired by the adventures of great warriors. She had heard much about Runeterra, its factions, and its wars, and believed her...",Marksman',Assassin',Mana,9,3,5,4,Tristana.png,champion3.png,champion,384,96,48,48,559,88,250,32,325,26,3,30,0.5,525,3.75,0.65,7.2,0.45,0,0,61,3.3,1.5,0.656,8014,3006,4,14,37,9111,3031,7,117,62,8005,3094,14,60,117,0.5056503967299831,0.09636237256719185,0.011932344763670066,0.10829471733086192,2.387855132976309,502,281,0.5597609561752988,1024,527,0.5146484375,1250,622,0.4976,855,413,0.4830409356725146,528,260,0.49242424242424243,0.625,103,0.6115702479338843,103,0.6,103,0.3888888888888889,106,0.391304347826087,106,0.4,106
119,9.22.1,Trundle,48,Trundle,FALSE,True,True,,,,the Troll King,"Trundle is a hulking and devious troll with a particularly vicious streak, and there is nothing he cannot bludgeon into submission—not even the Freljord itself. Fiercely territorial, he chases down anyone foolish enough to enter his domain. Then, his...",Fighter',Tank',Mana,7,6,2,5,Trundle.png,champion3.png,champion,432,96,48,48,616.28,96,281.6,45,350,37,2.7,32.1,1.25,175,6,0.75,7.508,0.6,0,0,68,3,2.9,0.67,9111,3047,4,75,240,8014,3111,11,164,2,9104,3078,12,157,91,0.4827586206896552,0.012094531974050046,0.0008804448563484708,0.012974976830398516,1.8910707669507225,57,30,0.5263157894736842,117,65,0.5555555555555556,158,72,0.45569620253164556,110,49,0.44545454545454544,80,36,0.45,0.7222222222222222,14,0.7,14,0.6944444444444444,14,0.0,17,0.18181818181818182,17,0.18181818181818182,17
120,9.22.1,Tryndamere,23,Tryndamere,FALSE,TRUE,,,,,the Barbarian King,"Fueled by unbridled fury and rage, Tryndamere once carved his way through the Freljord, openly challenging the greatest warriors of the north to prepare himself for even darker days ahead. The wrathful barbarian has long sought revenge for the...",Fighter',Assassin',Fury,10,5,2,5,Tryndamere.png,champion4.png,champion,0,0,48,48,625.64,98,100,0,345,33,3.1,32.1,1.25,125,8.5,0.9,0,0,0,0,69,3.7,2.9,0.67,9111,3006,4,68,223,8299,3508,14,63,48,8008,3031,6,40,20,0.5003668378576669,0.06316033364226135,0.07344763670064874,0.1366079703429101,1.9954100573742828,339,192,0.5663716814159292,641,317,0.49453978159126366,813,389,0.4784747847478475,578,288,0.4982698961937716,355,178,0.5014084507042254,0.75,73,0.6493506493506493,73,0.6391752577319587,73,0.08333333333333333,75,0.25,75,0.3469387755102041,75
121,9.22.1,TwistedFate,4,Twisted Fate,TRUE,,,TRUE,,,the Card Master,"Twisted Fate is an infamous cardsharp and swindler who has gambled and charmed his way across much of the known world, earning the enmity and admiration of the rich and foolish alike. He rarely takes things seriously, greeting each day with a mocking...",Mage',,Mana,6,2,6,9,TwistedFate.png,champion4.png,champion,48,0,48,48,534,94,333,19,335,20.542,3.15,30,0.5,525,5.5,0.6,8,0.8,0,0,49.954,3.3,3.22,0.651,8316,3027,4,101,115,8226,3100,12,238,201,8352,3157,14,27,240,0.4938844369464361,0.054935125115848006,0.004101019462465246,0.05903614457831325,1.9197749196141478,308,142,0.461038961038961,569,273,0.4797891036906854,692,341,0.49277456647398843,511,259,0.5068493150684932,291,156,0.5360824742268041,0.7297297297297297,74,0.7,74,0.696969696969697,74,0.3076923076923077,69,0.3333333333333333,69,0.3384615384615385,69
122,9.22.1,Twitch,29,Twitch,FALSE,,,,TRUE,,the Plague Rat,"A Zaunite plague rat by birth, but a connoisseur of filth by passion, Twitch is not afraid to get his paws dirty. Aiming a chem-powered crossbow at the gilded heart of Piltover, he has vowed to show those in the city above just how filthy they really...",Marksman',Assassin',Mana,9,2,3,6,Twitch.png,champion4.png,champion,96,0,48,48,582,84,287.2,40,330,27,3,30,0.5,550,3.75,0.6,7.256,0.45,0,0,59,3.11,3.38,0.679,8014,3006,4,203,142,9111,3085,7,497,98,9104,3031,11,127,83,0.5370697263901147,0.05250231696014829,0.0077386468952734015,0.060240963855421686,2.4241274658573597,278,154,0.5539568345323741,531,280,0.527306967984934,637,315,0.4945054945054945,519,292,0.5626204238921002,301,176,0.584717607973422,0.7857142857142857,67,0.7155963302752294,67,0.7045454545454546,67,0.375,66,0.38181818181818183,66,0.3870967741935484,66
123,9.22.1,Udyr,77,Udyr,TRUE,,TRUE,,,,the Spirit Walker,"Udyr is more than a man; he is a vessel for the untamed power of four primal animal spirits. When tapping into the spirits' bestial natures, Udyr can harness their unique strengths: The tiger grants him speed and ferocity, the turtle resilience, the...",Fighter',Tank',Mana,8,7,4,7,Udyr.png,champion4.png,champion,144,0,48,48,593.32,99,270.4,30,345,34,4,32.1,1.25,125,6,0.75,7.506,0.45,0,0,66,5,2.67,0.658,9111,3078,4,79,57,8014,3111,11,80,240,8234,1400,6,133,33,0.5183137525915688,0.03352641334569045,0.017910101946246523,0.05143651529193698,2.0001303271210737,151,73,0.48344370860927155,364,212,0.5824175824175825,469,236,0.5031982942430704,302,155,0.5132450331125827,161,74,0.45962732919254656,0.7,55,0.6875,55,0.6666666666666666,55,0.23529411764705882,39,0.30303030303030304,39,0.32142857142857145,39
124,9.22.1,Urgot,6,Urgot,TRUE,TRUE,,,,,the Dreadnought,"Once a powerful Noxian headsman, Urgot was betrayed by the empire for which he had killed so many. Bound in iron chains, he was forced to learn the true meaning of strength in the Dredge—a prison mine deep beneath Zaun. Emerging in a disaster that...",Fighter',Tank',Mana,8,5,3,8,Urgot.png,champion4.png,champion,192,0,48,48,585,88,340,45,330,36,4.25,32.1,1.25,350,7.5,0.7,7.25,0.8,0,0,63,4,3.75,0.625,9111,3071,4,37,29,8010,3047,12,115,3,8014,3812,14,24,23,0.49607535321821034,0.029518072289156625,0.00896663577386469,0.03848470806302132,2.0845641471184475,138,71,0.5144927536231884,295,143,0.4847457627118644,424,205,0.4834905660377358,246,122,0.4959349593495935,171,91,0.5321637426900585,0.75,41,0.6666666666666666,41,0.6538461538461539,41,0.2647058823529412,34,0.2962962962962963,34,0.3142857142857143,34
125,9.22.1,Varus,110,Varus,TRUE,,,,TRUE,,the Arrow of Retribution,"One of the ancient darkin, Varus was a deadly killer who loved to torment his foes, driving them almost to insanity before delivering the killing arrow. He was imprisoned at the end of the Great Darkin War, but escaped centuries later in the remade...",Marksman',Mage',Mana,7,3,4,2,Varus.png,champion4.png,champion,240,0,48,48,500,89,360,33,330,27,3.4,30,0.5,575,3.5,0.55,8,0.8,0,0,61,3.11,3,0.658,8014,3006,4,163,61,8008,3124,7,42,15,9111,3153,12,62,38,0.4880201765447667,0.03674698795180723,0.0013670064874884151,0.03811399443929565,2.1475428063153212,178,91,0.5112359550561798,361,184,0.5096952908587258,489,228,0.4662576687116564,349,165,0.47277936962750716,209,106,0.507177033492823,0.7272727272727273,46,0.7,46,0.7,46,0.29411764705882354,62,0.30303030303030304,62,0.32432432432432434,62
126,9.22.1,Vayne,67,Vayne,TRUE,TRUE,,,TRUE,,the Night Hunter,"Shauna Vayne is a deadly, remorseless Demacian monster hunter, who has dedicated her life to finding and destroying the demon that murdered her family. Armed with a wrist-mounted crossbow and a heart full of vengeance, she is only truly happy when...",Marksman',Assassin',Mana,10,1,1,8,Vayne.png,champion4.png,champion,288,0,48,48,515,89,231.8,35,330,23,3.4,30,0.5,550,3.5,0.55,6.972,0.4,0,0,60,2.36,3.3,0.658,9111,3006,4,26,427,8014,3153,7,201,136,8005,3124,12,78,44,0.5019282684149634,0.12015755329008342,0.04819277108433735,0.16835032437442077,2.1654046777721687,601,272,0.4525790349417637,1229,591,0.4808787632221318,1615,801,0.49597523219814244,1093,584,0.5343092406221409,648,355,0.5478395061728395,0.6822429906542056,140,0.6538461538461539,140,0.639344262295082,140,0.3125,123,0.3142857142857143,123,0.3620689655172414,123
127,9.22.1,Veigar,45,Veigar,TRUE,,,TRUE,,TRUE,the Tiny Master of Evil,"An enthusiastic master of dark sorcery, Veigar has embraced powers that few mortals dare approach. As a free-spirited inhabitant of Bandle City, he longed to push beyond the limitations of yordle magic, and turned instead to arcane texts that had been...",Mage',,Mana,2,2,10,7,Veigar.png,champion4.png,champion,336,0,48,48,505,94,490,26,340,22.55,3.75,30,0.5,550,6.5,0.6,8,0.8,0,0,50.71,2.625,2.24,0.625,8347,3020,4,105,48,8226,3285,12,3,432,8210,1056,14,48,28,0.4980462879470995,0.0770852641334569,0.03422150139017609,0.11130676552363299,2.0765799656061907,382,174,0.45549738219895286,709,350,0.4936530324400564,934,465,0.49785867237687365,776,398,0.5128865979381443,526,270,0.5133079847908745,0.7142857142857143,73,0.7083333333333334,73,0.6842105263157895,73,0.2857142857142857,83,0.33766233766233766,83,0.3488372093023256,83
128,9.22.1,Velkoz,161,Vel'Koz,TRUE,,,TRUE,,TRUE,the Eye of the Void,"It is unclear if Vel'Koz was the first Void-spawn to emerge on Runeterra, but there has certainly never been another to match his level of cruel, calculating sentience. While his kin devour or defile everything around them, he seeks instead to...",Mage',,Mana,2,2,10,8,Velkoz.png,champion4.png,champion,384,0,48,48,520,88,469,21,340,21.88,3.5,30,0.5,525,5.5,0.55,8,0.8,0,0,54.9379,3.1416,1.36,0.625,8226,3020,4,136,44,8229,3285,21,163,163,8210,3098,14,1,72,0.4959016393442623,0.056533827618164965,0.009545875810936051,0.06607970342910102,1.9267497034400949,249,119,0.4779116465863454,523,276,0.5277246653919694,740,388,0.5243243243243243,512,252,0.4921875,416,175,0.4206730769230769,0.8,28,0.75,28,0.7391304347826086,28,0.1875,58,0.2916666666666667,58,0.3333333333333333,58
129,9.22.1,Vi,254,Vi,TRUE,,TRUE,,,,the Piltover Enforcer,"Once a criminal from the mean streets of Zaun, Vi is a hotheaded, impulsive, and fearsome woman with only a very loose respect for authority figures. Growing up all but alone, Vi developed finely honed survival instincts as well as a wickedly abrasive...",Fighter',Assassin',Mana,8,5,3,4,Vi.png,champion4.png,champion,432,0,48,48,585,85,295,45,340,30,4,32.1,1.25,125,10,1,8,0.65,0,0,63,3.5,2,0.644,9111,1400,4,106,98,9104,3078,11,79,150,8439,3047,12,30,74,0.5155350978135789,0.060403151065801665,0.011607970342910102,0.07201112140871177,2.028332304315017,303,164,0.5412541254125413,599,301,0.5025041736227045,824,430,0.5218446601941747,569,300,0.5272407732864675,312,149,0.4775641025641026,0.6956521739130435,84,0.6923076923076923,84,0.6923076923076923,84,0.23636363636363636,73,0.32142857142857145,73,0.35526315789473684,73
130,9.22.1,Viktor,112,Viktor,TRUE,TRUE,,TRUE,,,the Machine Herald,"The herald of a new age of technology, Viktor has devoted his life to the advancement of humankind. An idealist who seeks to lift the people of Zaun to a new level of understanding, he believes that only by embracing a glorious evolution of technology...",Mage',,Mana,2,4,10,9,Viktor.png,champion4.png,champion,0,48,48,48,530,90,405,25,335,23,4,30,0.5,525,8,0.65,8,0.8,0,0,53,3,2.11,0.658,8226,3198,4,143,96,8210,3020,12,33,91,8214,1056,14,32,9,0.48291233283803864,0.03118628359592215,0.0033132530120481927,0.034499536607970345,2.0742216319905564,177,78,0.4406779661016949,304,159,0.5230263157894737,386,185,0.4792746113989637,274,128,0.46715328467153283,205,100,0.4878048780487805,0.7241379310344828,29,0.7,29,0.6842105263157895,29,0.21428571428571427,42,0.23333333333333334,42,0.23809523809523808,42
131,9.22.1,Vladimir,8,Vladimir,FALSE,TRUE,,TRUE,,,the Crimson Reaper,"A fiend with a thirst for mortal blood, Vladimir has influenced the affairs of Noxus since the empire's earliest days. In addition to unnaturally extending his life, his mastery of hemomancy allows him to control the minds and bodies of others as easily...",Mage',,Crimson Rush,2,6,8,7,Vladimir.png,champion4.png,champion,48,48,48,48,537,96,2,0,330,23,3.3,30,0.5,450,7,0.6,0,0,0,0,55,3,2,0.658,8210,3152,4,420,112,8230,3020,12,72,26,8275,3157,14,91,429,0.49291666666666667,0.11121408711770157,0.30440222428174235,0.41561631139944394,2.0070061099796335,579,266,0.459412780656304,1135,517,0.4555066079295154,1476,730,0.494579945799458,995,523,0.5256281407035176,615,330,0.5365853658536586,0.6666666666666666,120,0.6470588235294118,120,0.6454545454545455,120,0.36619718309859156,126,0.36619718309859156,126,0.37142857142857144,126
132,9.22.1,Volibear,106,Volibear,TRUE,TRUE,TRUE,,,TRUE,the Thunder's Roar,"The thunderous demigod known as the Thousand-Pierced Bear is the battle-spirit of the Freljord. Thousands of years of constant and bitter wars, fought in the coldest winters, have hardened Volibear into a truly indomitable force, hurling bolts of...",Fighter',Tank',Mana,7,7,4,3,Volibear.png,champion4.png,champion,96,48,48,48,584.48,86,270.4,30,345,35,3.5,32.1,1.25,125,8,0.65,8.092,0.65,0,0,68,3.3,2.67,0.658,8439,1401,4,254,127,9111,3111,11,102,240,8429,3742,12,2,136,0.5038095238095238,0.04865616311399444,0.007970342910101947,0.056626506024096385,2.0918051797448785,256,137,0.53515625,480,243,0.50625,628,314,0.5,439,214,0.4874715261958998,297,150,0.5050505050505051,0.6956521739130435,65,0.6666666666666666,65,0.65,65,0.2692307692307692,62,0.2894736842105263,62,0.3,62
133,9.22.1,Warwick,19,Warwick,TRUE,TRUE,TRUE,,,,the Uncaged Wrath of Zaun,"Warwick is a monster who hunts the gray alleys of Zaun. Transformed by agonizing experiments, his body is fused with an intricate system of chambers and pumps, machinery filling his veins with alchemical rage. Bursting out of the shadows, he preys upon...",Fighter',Tank',Mana,9,5,3,3,Warwick.png,champion4.png,champion,144,48,48,48,550,85,280,35,335,33,3.2,32.1,1.25,125,4,0.75,7.466,0.575,0,0,65,3,2.3,0.638,9111,3748,4,133,136,8005,1401,11,163,112,9104,3047,12,104,96,0.5271096616388096,0.056835032437442076,0.01325301204819277,0.07008804448563485,2.1394430736693693,335,185,0.5522388059701493,608,336,0.5526315789473685,702,367,0.5227920227920227,497,247,0.4969818913480885,311,158,0.5080385852090032,0.7142857142857143,70,0.7142857142857143,70,0.6875,70,0.2,67,0.3055555555555556,67,0.3076923076923077,67
134,9.22.1,Xayah,498,Xayah,TRUE,,,,TRUE,,the Rebel,"Deadly and precise, Xayah is a vastayan revolutionary waging a personal war to save her people. She uses her speed, guile, and razor-sharp feather blades to cut down anyone who stands in her way. Xayah fights alongside her partner and lover, Rakan, to...",Marksman',,Mana,10,6,1,5,Xayah.png,champion4.png,champion,192,48,48,48,561,86,340,40,325,25,3,30,0.5,525,3.25,0.75,8.25,0.75,0,0,60,2.9,3.3,0.625,8014,3006,4,44,42,9111,3508,7,16,136,8008,3031,12,427,102,0.4770926627626593,0.1345227062094532,0.06848934198331788,0.20301204819277108,2.1691225496732898,726,366,0.5041322314049587,1414,630,0.44554455445544555,1722,829,0.4814169570267131,1146,552,0.4816753926701571,798,393,0.4924812030075188,0.6226415094339622,138,0.6012658227848101,138,0.5769230769230769,138,0.2,153,0.275,153,0.3194444444444444,153
135,9.22.1,Xerath,101,Xerath,TRUE,,,TRUE,,TRUE,the Magus Ascendant,"Xerath is an Ascended Magus of ancient Shurima, a being of arcane energy writhing in the broken shards of a magical sarcophagus. For millennia, he was trapped beneath the desert sands, but the rise of Shurima freed him from his ancient prison. Driven...",Mage',,Mana,1,3,10,8,Xerath.png,champion4.png,champion,240,48,48,48,526,92,459,22,340,21.88,3.5,30,0.5,525,5.5,0.55,8,0.8,0,0,54.7,3,1.36,0.625,8226,3020,4,4,83,8229,3285,21,38,133,8237,1056,14,32,14,0.5068858285206574,0.05215477293790547,0.013438368860055607,0.06559314179796108,2.0277254374158815,278,168,0.60431654676259,489,255,0.5214723926380368,602,301,0.5,517,244,0.47195357833655704,365,173,0.473972602739726,0.7297297297297297,39,0.71875,39,0.6842105263157895,39,0.22727272727272727,69,0.3076923076923077,69,0.3333333333333333,69
136,9.22.1,XinZhao,5,Xin Zhao,TRUE,,TRUE,,,,the Seneschal of Demacia,"Xin Zhao is a resolute warrior loyal to the ruling Lightshield dynasty. Once condemned to the fighting pits of Noxus, he survived countless gladiatorial bouts, but after being freed by Demacian forces, he swore his life and allegiance to these brave...",Fighter',Assassin',Mana,8,6,3,2,XinZhao.png,champion4.png,champion,288,48,48,48,570,92,273.8,35,345,35,3.5,32.1,1.25,175,8,0.7,7.256,0.45,0,0,66,3,3.5,0.645,9111,1412,4,14,69,8143,3078,11,62,96,9104,3111,14,35,14,0.49505526468877253,0.03982854494902688,0.007715477293790547,0.047544022242817424,2.011660674375668,232,121,0.521551724137931,392,197,0.5025510204081632,515,258,0.5009708737864078,358,170,0.4748603351955307,222,105,0.47297297297297297,0.6875,49,0.6666666666666666,49,0.6666666666666666,49,0.26666666666666666,56,0.2857142857142857,56,0.3,56
137,9.22.1,Yasuo,157,Yasuo,TRUE,TRUE,,TRUE,TRUE,,the Unforgiven,"An Ionian of deep resolve, Yasuo is an agile swordsman who wields the air itself against his enemies. As a proud young man, he was falsely accused of murdering his master—unable to prove his innocence, he was forced to slay his own brother in self...",Fighter',Assassin',Flow,8,4,4,10,Yasuo.png,champion4.png,champion,336,48,48,48,523,87,100,0,345,30,3.4,30,1.25,175,6.5,0.9,0,0,0,0,60,3.2,2.5,0.697,9111,3006,4,48,154,8014,3031,14,104,33,8135,3087,12,69,35,0.4977746544858281,0.19782205746061168,0.5009962928637628,0.6988183503243744,1.9599714865383562,1043,544,0.5215723873441994,2101,1040,0.49500237981913375,2529,1243,0.4914986160537762,1801,877,0.4869516935036091,1064,546,0.5131578947368421,0.6944444444444444,265,0.6137931034482759,265,0.6122448979591837,265,0.41262135922330095,226,0.41721854304635764,226,0.41935483870967744,226
138,9.22.1,Yorick,83,Yorick,FALSE,TRUE,,,,,Shepherd of Souls,"The last survivor of a long-forgotten religious order, Yorick is both blessed and cursed with power over the dead. Trapped on the Shadow Isles, his only companions are the rotting corpses and shrieking spirits that he gathers to him. Yorick's monstrous...",Fighter',Tank',Mana,6,6,4,6,Yorick.png,champion4.png,champion,384,48,48,48,580,100,300,40,340,39,4,32,1.25,175,8,0.8,7.5,0.75,0,0,62,5,2,0.625,9111,3078,4,34,38,8010,2033,12,518,164,8451,3047,14,24,68,0.4934934934934935,0.02314643188137164,0.010125115848007415,0.033271547729379056,1.7930817610062892,125,58,0.464,264,129,0.48863636363636365,313,158,0.5047923322683706,181,87,0.48066298342541436,116,61,0.5258620689655172,0.8461538461538461,32,0.75,32,0.7368421052631579,32,0.13043478260869565,30,0.14285714285714285,30,0.2222222222222222,30
139,9.22.1,Yuumi,350,Yuumi,TRUE,,,,,TRUE,the Magical Cat,"A magical cat from Bandle City, Yuumi was once the familiar of a yordle enchantress, Norra. When her master mysteriously disappeared, Yuumi became the Keeper of Norra's sentient Book of Thresholds, traveling through portals in its pages to search for...",Support',Mage',Mana,5,1,8,2,Yuumi.png,champion4.png,champion,432,48,48,48,480,70,400,45,330,25,3,25,0.3,500,7,0.55,10,0.4,0,0,55,3.1,1,0.625,8226,3098,14,63,113,8237,3174,3,150,163,8009,3504,7,104,91,0.41456016177957533,0.04582947173308619,0.1142029657089898,0.160032437442076,1.534484998051695,288,103,0.3576388888888889,485,170,0.35051546391752575,592,246,0.4155405405405405,391,194,0.4961636828644501,222,107,0.481981981981982,0.6923076923076923,3,0.6153846153846154,3,0.5918367346938775,3,0.125,44,0.1875,44,0.18867924528301888,44
140,9.22.1,Zac,154,Zac,TRUE,,TRUE,,,,the Secret Weapon,"Zac is the product of a toxic spill that ran through a chemtech seam and pooled in an isolated cavern deep in Zaun's Sump. Despite such humble origins, Zac has grown from primordial ooze into a thinking being who dwells in the city's pipes, occasionally...",Tank',Fighter',None,3,7,7,8,Zac.png,champion4.png,champion,0,96,48,48,615,95,0,0,340,33,3.5,32,1.25,175,8,0.5,0,0,0,0,60,3.4,1.6,0.736,8439,1401,4,60,127,8453,3065,11,115,77,8429,3083,14,516,69,0.5236853541938288,0.053313253012048194,0.024907321594068582,0.07822057460611678,2.035962275883511,276,151,0.5471014492753623,548,297,0.541970802919708,708,377,0.5324858757062146,475,233,0.4905263157894737,294,147,0.5,0.75,69,0.6923076923076923,69,0.6857142857142857,69,0.34146341463414637,56,0.3448275862068966,56,0.35,56
141,9.22.1,Zed,238,Zed,FALSE,,,TRUE,,,the Master of Shadows,"Utterly ruthless and without mercy, Zed is the leader of the Order of Shadow, an organization he created with the intent of militarizing Ionia's magical and martial traditions to drive out Noxian invaders. During the war, desperation led him to unlock...",Assassin',,Energy,9,2,1,7,Zed.png,champion4.png,champion,48,96,48,48,584,85,200,0,345,32,3.5,32.1,1.25,125,7,0.65,50,0,0,0,63,3.4,3.3,0.651,8112,3147,4,38,427,8138,3142,14,9,133,8106,3111,12,4,136,0.5200887355188563,0.09399907321594068,0.29636237256719183,0.39036144578313253,2.3809157368218545,455,239,0.5252747252747253,868,440,0.5069124423963134,1190,612,0.5142857142857142,907,456,0.5027563395810364,637,363,0.5698587127158555,0.7692307692307693,108,0.7058823529411765,108,0.7,108,0.35,115,0.37777777777777777,115,0.4,115
142,9.22.1,Ziggs,115,Ziggs,TRUE,,,TRUE,,,the Hexplosives Expert,"With a love of big bombs and short fuses, the yordle Ziggs is an explosive force of nature. As an inventor's assistant in Piltover, he was bored by his predictable life and befriended a mad, blue-haired bomber named Jinx. After a wild night on the town...",Mage',,Mana,2,4,9,4,Ziggs.png,champion4.png,champion,96,96,48,48,536,92,480,23.5,325,21.544,3.3,30,0.5,550,6.5,0.6,8,0.8,0,0,54.208,3.1,2,0.656,8226,3020,4,74,79,8229,3285,12,32,104,8210,1056,21,15,43,0.5268505079825835,0.015963855421686747,0.0008804448563484708,0.01684430027803522,2.0274054215072983,86,51,0.5930232558139535,142,74,0.5211267605633803,202,105,0.5198019801980198,142,71,0.5,117,62,0.5299145299145299,0.8333333333333334,23,0.8235294117647058,23,0.7272727272727273,23,0.2777777777777778,13,0.3333333333333333,13,0.35714285714285715,13
143,9.22.1,Zilean,26,Zilean,TRUE,,,TRUE,,TRUE,the Chronokeeper,"Once a powerful Icathian mage, Zilean became obsessed with the passage of time after witnessing his homeland's destruction by the Void. Unable to spare even a minute to grieve the catastrophic loss, he called upon ancient temporal magic to divine all...",Support',Mage',Mana,2,5,8,6,Zilean.png,champion4.png,champion,144,96,48,48,504,82,452,30,335,24,3.8,30,0.5,550,5.5,0.5,11.335,0.8,0,0,51.64,3,2.13,0.625,8226,3020,4,136,420,8210,3098,14,83,62,8347,3117,3,69,57,0.5071530758226037,0.03239110287303058,0.00736793327154773,0.03975903614457831,1.5570339363133503,173,81,0.4682080924855491,324,154,0.47530864197530864,371,194,0.522911051212938,303,157,0.5181518151815182,227,123,0.5418502202643172,0.7857142857142857,7,0.7142857142857143,7,0.7,7,0.2,34,0.3157894736842105,34,0.3333333333333333,34
144,9.22.1,Zoe,142,Zoe,TRUE,,,TRUE,,,the Aspect of Twilight,"As the embodiment of mischief, imagination, and change, Zoe acts as the cosmic messenger of Targon, heralding major events that reshape worlds. Her mere presence warps the arcane mathematics governing realities, sometimes causing cataclysms without...",Mage',Support',Mana,1,7,8,5,Zoe.png,champion4.png,champion,192,96,48,48,560,92,425,25,340,20.8,3.5,30,0.5,550,6.5,0.6,8,0.65,0,0,58,3.3,2.5,0.625,8138,3020,4,37,37,8135,3285,14,107,203,8112,1056,21,80,516,0.49176470588235294,0.02954124189063948,0.0332483781278962,0.06278962001853569,2.2280426599749057,166,85,0.5120481927710844,298,167,0.5604026845637584,405,196,0.4839506172839506,239,112,0.4686192468619247,167,67,0.40119760479041916,0.9230769230769231,27,0.6666666666666666,27,0.6551724137931034,27,0.27586206896551724,40,0.2857142857142857,40,0.29411764705882354,40
145,9.22.1,Zyra,143,Zyra,TRUE,,,,,TRUE,Rise of the Thorns,"Born in an ancient, sorcerous catastrophe, Zyra is the wrath of nature given form—an alluring hybrid of plant and human, kindling new life with every step. She views the many mortals of Valoran as little more than prey for her seeded progeny, and thinks...",Mage',Support',Mana,4,3,8,7,Zyra.png,champion4.png,champion,240,96,48,48,504,79,418,25,340,29,3,30,0.5,575,5.5,0.5,13,0.4,0,0,53.376,3.2,2.11,0.625,8226,3020,4,518,106,8237,3151,14,112,102,8229,3098,3,268,19,0.5192926045016077,0.05764596848934198,0.032043558850787766,0.08968952734012975,1.6064346418454067,274,155,0.5656934306569343,508,276,0.5433070866141733,706,368,0.5212464589235127,577,278,0.48180242634315423,423,215,0.508274231678487,0.7272727272727273,27,0.7241379310344828,27,0.6923076923076923,27,0.3387096774193548,40,0.34615384615384615,40,0.3582089552238806,40
