Rank,Value,Type,Role,version,id,key,name,title,blurb,Tag1,Tag2,partype,info.attack,info.defense,info.magic,info.difficulty,image.full,image.sprite,image.group,image.x,image.y,image.w,image.h,stats.hp,stats.hpperlevel,stats.mp,stats.mpperlevel,stats.movespeed,stats.armor,stats.armorperlevel,stats.spellblock,stats.spellblockperlevel,stats.attackrange,stats.hpregen,stats.hpregenperlevel,stats.mpregen,stats.mpregenperlevel,stats.attackdamage,stats.attackdamageperlevel,stats.attackspeedperlevel,stats.attackspeed,win_rate,pick_rate,average_KDA,HardCCs,ban_rate,pick_ban_rate
0,145,Allies,Mid,9.22.1,Malzahar,90,Malzahar,the Prophet of the Void,"A zealous seer dedicated to the unification of all life, Malzahar truly believes the newly emergent Void to be the path to Runeterra's salvation. In the desert wastes of Shurima, he followed the voices that whispered in his mind, all the way to ancient...",Mage',Assassin',Mana,2,2,9,6,Malzahar.png,champion2.png,champion,384,0,48,48,537,87,375,27.5,335,18,3.5,30,0.5,500,6,0.6,8,0.8,55,3,1.5,0.625,0.518396226,0.060419517,1.889108538,真,0.092795258,0.153214774
0,235,Allies,Mid,9.22.1,Mordekaiser,82,Mordekaiser,the Iron Revenant,"Twice slain and thrice born, Mordekaiser is a brutal warlord from a foregone epoch who uses his necromantic sorcery to bind souls into an eternity of servitude. Few now remain who remember his earlier conquests, or know the true extent of his powers—but...",Fighter',,Shield,4,6,7,4,Mordekaiser.png,champion2.png,champion,144,48,48,48,575,90,100,0,335,37,3,32,1.25,175,5,0.75,0,0,61,4,1,0.625,0.519016393,0.086924305,2.118143702,真,0.102627679,0.189551984
0,145,Allies,Mid,9.22.1,Neeko,518,Neeko,the Curious Chameleon,"Hailing from a long lost tribe of vastaya, Neeko can blend into any crowd by borrowing the appearances of others, even absorbing something of their emotional state to tell friend from foe in an instant. No one is ever sure where—or who—Neeko might be...",Mage',Support',Mana,1,1,9,5,Neeko.png,champion2.png,champion,384,48,48,48,540,90,450,30,340,21,4,30,0.5,550,7.5,0.75,7,0.7,48,2.5,3,0.625,0.493485342,0.034997720,1.865946724,真,0.006782946,0.041780666
0,51,Allies,Mid,9.22.1,Nocturne,56,Nocturne,the Eternal Nightmare,"A demonic amalgamation drawn from the nightmares that haunt every sentient mind, the thing known as Nocturne has become a primordial force of pure evil. It is liquidly chaotic in aspect, a faceless shadow with cold eyes and armed with wicked-looking...",Assassin',Fighter',Mana,9,5,2,4,Nocturne.png,champion2.png,champion,0,96,48,48,585,85,275,35,345,38,3.5,32.1,1.25,125,8.5,0.75,7,0.45,62,3.1,2.7,0.721,0.511513779,0.075495896,2.251340996,真,0.033173735,0.108669631
0,51,Allies,Mid,9.22.1,Orianna,61,Orianna,the Lady of Clockwork,"Once a curious girl of flesh and blood, Orianna is now a technological marvel comprised entirely of clockwork. She became gravely ill after an accident in the lower districts of Zaun, and her failing body had to be replaced with exquisite artifice...",Mage',Support',Mana,4,3,9,7,Orianna.png,champion2.png,champion,144,96,48,48,530,91,418,25,325,17.04,3,26,0.5,525,7,0.55,8,0.8,40.368,2.6,3.5,0.658,0.494516451,0.057170543,2.046164993,真,0.005785454,0.062955996
0,51,Allies,Mid,9.22.1,Ornn,516,Ornn,The Fire below the Mountain,"Ornn is the Freljordian spirit of forging and craftsmanship. He works in the solitude of a massive smithy, hammered out from the lava caverns beneath the volcano Hearth-Home. There he stokes bubbling cauldrons of molten rock to purify ores and fashion...",Tank',Fighter',Mana,5,9,3,5,Ornn.png,champion2.png,champion,192,96,48,48,590,95,340.6,45,335,36,4,32.1,1.25,175,9,0.9,8.01,0.6,69,3.5,2,0.625,0.480127186,0.035852713,1.714285714,真,0.003818969,0.039671683
0,145,Allies,Mid,9.22.1,Pantheon,80,Pantheon,the Unbreakable Spear,"Once an unwilling host to the Aspect of War, Atreus survived when the celestial power within him was slain, refusing to succumb to a blow that tore stars from the heavens. In time, he learned to embrace the power of his own mortality, and the stubborn...",Fighter',Assassin',Mana,9,4,3,4,Pantheon.png,champion2.png,champion,240,96,48,48,580,95,317.12,31,355,40,3.75,28,1.25,175,10,0.65,7.356,0.45,64,3.3,2.95,0.644,0.477199447,0.061873005,2.026859504,真,0.136855905,0.198728910
0,235,Allies,Mid,9.22.1,Qiyana,246,Qiyana,Empress of the Elements,"In the jungle city of Ixaocan, Qiyana plots her own ruthless path to the high seat of the Yun Tal. Last in line to succeed her parents, she faces those who stand in her way with brash confidence and unprecedented mastery over elemental magic. With the...",Assassin',Fighter',Mana,0,2,4,8,Qiyana.png,champion2.png,champion,384,96,48,48,590,90,320,50,335,28,3.5,32.1,1.25,150,8.5,0.65,8,0.7,64,3.1,2.1,0.625,0.449817262,0.101373689,2.093494146,真,0.124800502,0.226174191
0,145,Allies,Mid,9.22.1,Quinn,133,Quinn,Demacia's Wings,"Quinn is an elite ranger-knight of Demacia, who undertakes dangerous missions deep in enemy territory. She and her legendary eagle, Valor, share an unbreakable bond, and their foes are often slain before they realize they are fighting not one, but two...",Marksman',Assassin',Mana,9,4,2,5,Quinn.png,champion2.png,champion,432,96,48,48,532.8,85,268.8,35,335,28,3.5,30,0.5,525,5.5,0.55,6.972,0.4,59,2.4,3.1,0.668,0.516763006,0.024652303,2.035273369,伪,0.008635431,0.033287734
0,235,Allies,Mid,9.22.1,Renekton,58,Renekton,the Butcher of the Sands,"Renekton is a terrifying, rage-fueled Ascended being from the scorched deserts of Shurima. Once, he was his empire's most esteemed warrior, leading the nation's armies to countless victories. However, after the empire's fall, Renekton was entombed...",Fighter',Tank',Fury,8,5,2,3,Renekton.png,champion3.png,champion,144,0,48,48,575,87,100,0,345,35,4,32.1,1.25,125,8,0.75,0,0,69,3.75,2.75,0.665,0.488932937,0.086268810,1.993269528,真,0.099920201,0.186189010
0,145,Allies,Mid,9.22.1,Riven,92,Riven,the Exile,"Once a swordmaster in the warhosts of Noxus, Riven is an expatriate in a land she previously tried to conquer. She rose through the ranks on the strength of her conviction and brutal efficiency, and was rewarded with a legendary runic blade and a...",Fighter',Assassin',None,8,5,1,8,Riven.png,champion3.png,champion,240,0,48,48,558.48,86,0,0,340,33,3.2,32.1,1.25,125,7,0.5,0,0,64,3,3.5,0.625,0.491577335,0.074441404,2.068846340,真,0.041210670,0.115652075
0,235,Allies,Mid,9.22.1,Rumble,68,Rumble,the Mechanized Menace,"Rumble is a young inventor with a temper. Using nothing more than his own two hands and a heap of scrap, the feisty yordle constructed a colossal mech suit outfitted with an arsenal of electrified harpoons and incendiary rockets. Though others may scoff...",Fighter',Mage',Heat,3,6,8,10,Rumble.png,champion3.png,champion,288,0,48,48,589,85,100,0,345,30.88,3.5,32.1,1.25,125,8,0.6,0,0,61.036,3.2,1.85,0.644,0.504975124,0.034370725,2.043577632,伪,0.004274966,0.038645691
0,51,Allies,Mid,9.22.1,Ryze,13,Ryze,the Rune Mage,"Widely considered one of the most adept sorcerers on Runeterra, Ryze is an ancient, hard-bitten archmage with an impossibly heavy burden to bear. Armed with immense arcane power and a boundless constitution, he tirelessly hunts for World Runes—fragments...",Mage',Fighter',Mana,2,2,10,7,Ryze.png,champion3.png,champion,336,0,48,48,570.48,98,300,50,340,21.552,3,34,0.5,550,8,0.8,8,0.8,55.04,3,2.112,0.625,0.476635514,0.170770634,1.938650307,真,0.089004788,0.259775422
0,235,Allies,Mid,9.22.1,Sylas,517,Sylas,the Unshackled,"Raised in one of Demacia's lesser quarters, Sylas of Dregbourne has come to symbolize the darker side of the Great City. As a boy, his ability to root out hidden sorcery caught the attention of the notorious mageseekers, who eventually imprisoned him...",Mage',Assassin',Mana,3,4,8,5,Sylas.png,champion3.png,champion,0,96,48,48,585,95,280,50,340,32,3,39,1.25,175,9,0.9,7,0.8,61,3,3.5,0.645,0.440217391,0.020975832,1.908703980,真,0.012568399,0.033544232
0,235,Allies,Mid,9.22.1,Syndra,134,Syndra,the Dark Sovereign,"Syndra is a fearsome Ionian mage with incredible power at her command. As a child, she disturbed the village elders with her reckless and wild magic. She was sent away to be taught greater control, but eventually discovered her supposed mentor was...",Mage',Support',Mana,2,3,9,8,Syndra.png,champion3.png,champion,48,96,48,48,523,90,480,40,330,24.712,3.4,30,0.5,550,6.5,0.6,8,0.8,53.872,2.9,2,0.625,0.477328133,0.058453032,2.128475297,真,0.022514820,0.080967852
0,51,Allies,Mid,9.22.1,Taliyah,163,Taliyah,the Stoneweaver,"Taliyah is a nomadic mage from Shurima, torn between teenage wonder and adult responsibility. She has crossed nearly all of Valoran on a journey to learn the true nature of her growing powers, though more recently she has returned to protect her tribe...",Mage',Support',Mana,1,7,8,5,Taliyah.png,champion3.png,champion,144,96,48,48,532,90,425,30,335,20,3.5,30,0.5,525,7,0.7,9.335,0.85,58,3.3,1.36,0.625,0.493534483,0.013223894,2.222139396,真,0.000769494,0.013993388
0,145,Allies,Mid,9.22.1,Talon,91,Talon,the Blade's Shadow,"Talon is the knife in the darkness, a merciless killer able to strike without warning and escape before any alarm is raised. He carved out a dangerous reputation on the brutal streets of Noxus, where he was forced to fight, kill, and steal to survive...",Assassin',,Mana,9,3,1,7,Talon.png,champion3.png,champion,192,96,48,48,588,95,377.2,37,335,30,3.5,39,1.25,125,8.5,0.75,7.6,0.8,68,3.1,2.9,0.625,0.514482081,0.058054036,2.346165763,伪,0.056258550,0.114312585
0,235,Allies,Mid,9.22.1,Tristana,18,Tristana,the Yordle Gunner,"While many other yordles channel their energy into discovery, invention, or just plain mischief-making, Tristana was always inspired by the adventures of great warriors. She had heard much about Runeterra, its factions, and its wars, and believed her...",Marksman',Assassin',Mana,9,3,5,4,Tristana.png,champion3.png,champion,384,96,48,48,559,88,250,32,325,26,3,30,0.5,525,3.75,0.65,7.2,0.45,61,3.3,1.5,0.656,0.502565564,0.099977200,2.394954839,真,0.012853397,0.112830597
0,51,Allies,Mid,9.22.1,TwistedFate,4,Twisted Fate,the Card Master,"Twisted Fate is an infamous cardsharp and swindler who has gambled and charmed his way across much of the known world, earning the enmity and admiration of the rich and foolish alike. He rarely takes things seriously, greeting each day with a mocking...",Mage',,Mana,6,2,6,9,TwistedFate.png,champion4.png,champion,48,0,48,48,534,94,333,19,335,20.542,3.15,30,0.5,525,5.5,0.6,8,0.8,49.954,3.3,3.22,0.651,0.486413043,0.052439580,1.917533129,真,0.004274966,0.056714546
0,235,Allies,Mid,9.22.1,Veigar,45,Veigar,the Tiny Master of Evil,"An enthusiastic master of dark sorcery, Veigar has embraced powers that few mortals dare approach. As a free-spirited inhabitant of Bandle City, he longed to push beyond the limitations of yordle magic, and turned instead to arcane texts that had been...",Mage',,Mana,2,2,10,7,Veigar.png,champion4.png,champion,336,0,48,48,505,94,490,26,340,22.55,3.75,30,0.5,550,6.5,0.6,8,0.8,50.71,2.625,2.24,0.625,0.498778360,0.081651847,2.079469790,真,0.038674191,0.120326037
0,51,Allies,Mid,9.22.1,Velkoz,161,Vel'Koz,the Eye of the Void,"It is unclear if Vel'Koz was the first Void-spawn to emerge on Runeterra, but there has certainly never been another to match his level of cruel, calculating sentience. While his kin devour or defile everything around them, he seeks instead to...",Mage',,Mana,2,2,10,8,Velkoz.png,champion4.png,champion,384,0,48,48,520,88,469,21,340,21.88,3.5,30,0.5,525,5.5,0.55,8,0.8,54.9379,3.1416,1.36,0.625,0.495508982,0.057113543,1.933303691,真,0.010145919,0.067259462
0,235,Allies,Mid,9.22.1,Viktor,112,Viktor,the Machine Herald,"The herald of a new age of technology, Viktor has devoted his life to the advancement of humankind. An idealist who seeks to lift the people of Zaun to a new level of understanding, he believes that only by embracing a glorious evolution of technology...",Mage',,Mana,2,4,10,9,Viktor.png,champion4.png,champion,0,48,48,48,530,90,405,25,335,23,4,30,0.5,525,8,0.65,8,0.8,53,3,2.11,0.658,0.502840909,0.030095759,2.098985725,真,0.003505472,0.033601231
0,51,Allies,Mid,9.22.1,Vladimir,8,Vladimir,the Crimson Reaper,"A fiend with a thirst for mortal blood, Vladimir has influenced the affairs of Noxus since the empire's earliest days. In addition to unnaturally extending his life, his mastery of hemomancy allows him to control the minds and bodies of others as easily...",Mage',,Crimson Rush,2,6,8,7,Vladimir.png,champion4.png,champion,48,48,48,48,537,96,2,0,330,23,3.3,30,0.5,450,7,0.6,0,0,55,3,2,0.658,0.497418689,0.110408117,2.011633177,伪,0.261086411,0.371494528
0,51,Allies,Mid,9.22.1,Xerath,101,Xerath,the Magus Ascendant,"Xerath is an Ascended Magus of ancient Shurima, a being of arcane energy writhing in the broken shards of a magical sarcophagus. For millennia, he was trapped beneath the desert sands, but the rise of Shurima freed him from his ancient prison. Driven...",Mage',,Mana,1,3,10,8,Xerath.png,champion4.png,champion,240,48,48,48,526,92,459,22,340,21.88,3.5,30,0.5,525,5.5,0.55,8,0.8,54.7,3,1.36,0.625,0.511135253,0.052468080,2.047378811,真,0.014278386,0.066746466
0,145,Allies,Mid,9.22.1,Yasuo,157,Yasuo,the Unforgiven,"An Ionian of deep resolve, Yasuo is an agile swordsman who wields the air itself against his enemies. As a proud young man, he was falsely accused of murdering his master—unable to prove his innocence, he was forced to slay his own brother in self...",Fighter',Assassin',Flow,8,4,4,10,Yasuo.png,champion4.png,champion,336,48,48,48,523,87,100,0,345,30,3.4,30,1.25,175,6.5,0.9,0,0,60,3.2,2.5,0.697,0.503107306,0.206366849,1.964960605,真,0.524965800,0.731332649
0,145,Allies,Mid,9.22.1,Zed,238,Zed,the Master of Shadows,"Utterly ruthless and without mercy, Zed is the leader of the Order of Shadow, an organization he created with the intent of militarizing Ionia's magical and martial traditions to drive out Noxian invaders. During the war, desperation led him to unlock...",Assassin',,Energy,9,2,1,7,Zed.png,champion4.png,champion,48,96,48,48,584,85,200,0,345,32,3.5,32.1,1.25,125,7,0.65,50,0,63,3.4,3.3,0.651,0.524903072,0.095559736,2.373009817,伪,0.321021432,0.416581167
0,235,Allies,Mid,9.22.1,Ziggs,115,Ziggs,the Hexplosives Expert,"With a love of big bombs and short fuses, the yordle Ziggs is an explosive force of nature. As an inventor's assistant in Piltover, he was bored by his predictable life and befriended a mad, blue-haired bomber named Jinx. After a wild night on the town...",Mage',,Mana,2,4,9,4,Ziggs.png,champion4.png,champion,96,96,48,48,536,92,480,23.5,325,21.544,3.3,30,0.5,550,6.5,0.6,8,0.8,54.208,3.1,2,0.656,0.533795494,0.016444368,2.048591549,真,0.000940492,0.017384861
0,145,Allies,Mid,9.22.1,Zilean,26,Zilean,the Chronokeeper,"Once a powerful Icathian mage, Zilean became obsessed with the passage of time after witnessing his homeland's destruction by the Void. Unable to spare even a minute to grieve the catastrophic loss, he called upon ancient temporal magic to divine all...",Support',Mage',Mana,2,5,8,6,Zilean.png,champion4.png,champion,144,96,48,48,504,82,452,30,335,24,3.8,30,0.5,550,5.5,0.5,11.335,0.8,51.64,3,2.13,0.625,0.511152416,0.030665755,1.559588509,真,0.006868445,0.037534200
0,235,Allies,Mid,9.22.1,Zoe,142,Zoe,the Aspect of Twilight,"As the embodiment of mischief, imagination, and change, Zoe acts as the cosmic messenger of Targon, heralding major events that reshape worlds. Her mere presence warps the arcane mathematics governing realities, sometimes causing cataclysms without...",Mage',Support',Mana,1,7,8,5,Zoe.png,champion4.png,champion,192,96,48,48,560,92,425,25,340,20.8,3.5,30,0.5,550,6.5,0.6,8,0.65,58,3.3,2.5,0.625,0.482859941,0.029098267,2.218990755,真,0.031834245,0.060932513
0,235,Allies,Jungle,9.22.1,Amumu,32,Amumu,the Sad Mummy,"Legend claims that Amumu is a lonely and melancholy soul from ancient Shurima, roaming the world in search of a friend. Doomed by an ancient curse to remain alone forever, his touch is death, his affection ruin. Those who claim to have seen him describe...",Tank',Mage',Mana,2,6,8,3,Amumu.png,champion0.png,champion,192,0,48,48,613.12,84,287.2,40,335,33,3.8,32.1,1.25,125,9,0.85,7.382,0.525,53.38,3.8,2.18,0.736,0.501918159,0.044573643,1.833964946,真,0.008065435,0.052639079
0,235,Allies,Jungle,9.22.1,Camille,164,Camille,the Steel Shadow,"Weaponized to operate outside the boundaries of the law, Camille is the Principal Intelligencer of Clan Ferros—an elegant and elite agent who ensures the Piltover machine and its Zaunite underbelly runs smoothly. Adaptable and precise, she views sloppy...",Fighter',Tank',Mana,8,6,3,4,Camille.png,champion0.png,champion,240,48,48,48,575.6,85,338.8,32,340,35,3.8,32.1,1.25,125,8.5,0.8,8.15,0.75,68,3.5,2.5,0.644,0.471195652,0.052439580,1.957811649,真,0.013337893,0.065777474
0,51,Allies,Jungle,9.22.1,DrMundo,36,Dr. Mundo,the Madman of Zaun,"Utterly insane, unrepentantly homicidal, and horrifyingly purple, Dr. Mundo is what keeps many of Zaun's citizens indoors on particularly dark nights. This monosyllabic monstrosity seems to want nothing more than pain—both the giving of it, and the...",Fighter',Tank',None,5,7,6,5,DrMundo.png,champion0.png,champion,96,96,48,48,582.52,89,0,0,345,36,3.5,32.1,1.25,125,8,0.75,0,0,61.27,3.5,2.8,0.721,0.515557476,0.065948472,2.032591273,伪,0.077291382,0.143239854
0,235,Allies,Jungle,9.22.1,Ekko,245,Ekko,the Boy Who Shattered Time,"A prodigy from the rough streets of Zaun, Ekko manipulates time to twist any situation to his advantage. Using his own invention, the Zero Drive, he explores the branching possibilities of reality to craft the perfect moment. Though he revels in this...",Assassin',Fighter',Mana,5,3,7,8,Ekko.png,champion0.png,champion,144,96,48,48,585,85,280,50,340,32,3,32,1.25,125,9,0.9,7,0.8,58,3,3.3,0.688,0.533045777,0.204827861,2.379167757,真,0.394408345,0.599236206
0,235,Allies,Jungle,9.22.1,Elise,60,Elise,the Spider Queen,"Elise is a deadly predator who dwells in a shuttered, lightless palace, deep within the oldest city of Noxus. Once mortal, she was the mistress of a powerful house, but the bite of a vile demigod transformed her into something beautiful, yet utterly...",Mage',Fighter',Mana,6,5,7,9,Elise.png,champion0.png,champion,192,96,48,48,534,93,324,50,330,27,3.35,30,0.5,550,5.5,0.6,6,0.8,55,3,1.75,0.625,0.488051471,0.062015504,2.152782271,真,0.035995212,0.098010716
